,ID,Sales
4935,T1193276,0.16769919
4936,T1193277,-0.27995586
4937,T1193278,-0.5763583
4938,T1193279,-0.30396867
4939,T1193280,0.6597518
4940,T1193281,-0.3821823
4941,T1193282,-0.079948425
4942,T1193283,0.64685845
4943,T1193284,1.452216
4944,T1193285,1.9699868
4945,T1193286,0.63893294
4946,T1193287,-0.30396867
4947,T1193288,-0.91639495
4948,T1193289,-0.37414688
4949,T1193290,0.1701667
4950,T1193291,0.2627399
4951,T1193292,-0.7544929
4952,T1193293,0.48678732
4953,T1193294,-0.27657485
4954,T1193295,-0.21018064
4955,T1193296,-0.21018064
4956,T1193297,0.8707314
4957,T1193298,0.15215428
4958,T1193299,0.72385406
4959,T1193300,-0.27995586
4960,T1193301,-0.30396867
4961,T1193302,1.9699868
4962,T1193303,-0.91639495
4963,T1193304,1.6239078
4964,T1193305,-0.27995586
4965,T1193306,1.9699868
4966,T1193307,0.92592955
4967,T1193308,-0.27995586
4968,T1193309,-0.53879917
4969,T1193310,0.53913385
4970,T1193311,-0.26491833
4971,T1193312,0.72385406
4972,T1193313,0.53913385
4973,T1193314,-0.3821823
4974,T1193315,0.72385406
4975,T1193316,0.53913385
4976,T1193317,-0.30396867
4977,T1193318,-0.27995586
4978,T1193319,-0.28641438
4979,T1193320,-0.5523388
4980,T1193321,-0.5523388
4981,T1193322,-0.2661178
4982,T1193323,0.15481576
4983,T1193324,0.63893294
4984,T1193325,0.92592955
4985,T1193326,0.92592955
4986,T1193327,0.28447267
4987,T1193328,-0.5753021
4988,T1193329,0.22275491
4989,T1193330,1.7731786
4990,T1193331,-0.5753021
4991,T1193332,-0.26491833
4992,T1193333,0.19467632
4993,T1193334,0.16769919
4994,T1193335,0.64685845
4995,T1193336,0.48678732
4996,T1193337,-0.7717892
4997,T1193338,-0.27995586
4998,T1193339,0.012606144
4999,T1193340,-0.10030392
5000,T1193341,-0.76161146
5001,T1193342,0.5035145
5002,T1193343,-0.27995586
5003,T1193344,-0.53879917
5004,T1193345,-0.27995586
5005,T1193346,-0.6412435
5006,T1193347,0.16769919
5007,T1193348,0.92592955
5008,T1193349,-0.26491833
5009,T1193350,-1.0848141
5010,T1193351,-0.5523388
5011,T1193352,0.53913385
5012,T1193353,-1.0050502
5013,T1193354,1.452216
5014,T1193355,-0.9931606
5015,T1193356,0.30095094
5016,T1193357,1.452216
5017,T1193358,0.64354825
5018,T1193359,-0.53879917
5019,T1193360,0.8707314
5020,T1193361,0.5035145
5021,T1193362,-0.5523388
5022,T1193363,0.64685845
5023,T1193364,-0.5523388
5024,T1193365,0.63893294
5025,T1193366,-0.12983268
5026,T1193367,0.4892413
5027,T1193368,0.64685845
5028,T1193369,0.1701667
5029,T1193370,-0.76161146
5030,T1193371,1.4051608
5031,T1193372,-0.3821823
5032,T1193373,0.92592955
5033,T1193374,1.3821679
5034,T1193375,-0.53879917
5035,T1193376,-0.90377367
5036,T1193377,0.15481576
5037,T1193378,1.387773
5038,T1193379,0.318133
5039,T1193380,0.2627399
5040,T1193381,0.29388753
5041,T1193382,-0.21018064
5042,T1193383,0.16769919
5043,T1193384,0.29388753
5044,T1193385,0.4892413
5045,T1193386,0.23255965
5046,T1193387,0.29388753
5047,T1193388,-0.26491833
5048,T1193389,-0.27995586
5049,T1193390,-0.09097946
5050,T1193391,-0.10030392
5051,T1193392,0.13854203
5052,T1193393,0.64354825
5053,T1193394,0.28447267
5054,T1193395,-0.70877445
5055,T1193396,-0.12983268
5056,T1193397,-0.30396867
5057,T1193398,-1.0091612
5058,T1193399,0.92592955
5059,T1193400,0.64685845
5060,T1193401,-0.12983268
5061,T1193402,0.23255965
5062,T1193403,0.92592955
5063,T1193404,0.8707314
5064,T1193405,1.452216
5065,T1193406,0.64685845
5066,T1193407,0.4892413
5067,T1193408,-0.28641438
5068,T1193409,-0.26491833
5069,T1193410,-0.09097946
5070,T1193411,0.64685845
5071,T1193412,1.4465016
5072,T1193413,-0.5523388
5073,T1193414,0.64685845
5074,T1193415,-0.30396867
5075,T1193416,0.64685845
5076,T1193417,0.92592955
5077,T1193418,1.452216
5078,T1193419,-0.27995586
5079,T1193420,0.92592955
5080,T1193421,-0.079948425
5081,T1193422,-0.26491833
5082,T1193423,0.44111493
5083,T1193424,0.4892413
5084,T1193425,0.42135376
5085,T1193426,-0.26491833
5086,T1193427,-0.2562216
5087,T1193428,0.012606144
5088,T1193429,-0.12983268
5089,T1193430,0.64685845
5090,T1193431,0.63893294
5091,T1193432,-0.26491833
5092,T1193433,-0.26491833
5093,T1193434,0.63893294
5094,T1193435,-0.27657485
5095,T1193436,-0.09097946
5096,T1193437,0.64685845
5097,T1193438,-0.53879917
5098,T1193439,0.92592955
5099,T1193440,1.9699868
5100,T1193441,-0.37414688
5101,T1193442,0.19467632
5102,T1193443,0.64685845
5103,T1193444,1.9699868
5104,T1193445,-0.26491833
5105,T1193446,0.63893294
5106,T1193447,0.16769919
5107,T1193448,0.28447267
5108,T1193449,1.6239078
5109,T1193450,0.92592955
5110,T1193451,-0.32981265
5111,T1193452,-0.623131
5112,T1193453,-0.31602645
5113,T1193454,-0.2084015
5114,T1193455,-0.92083347
5115,T1193456,-1.0962788
5116,T1193457,0.5598722
5117,T1193458,-0.32981265
5118,T1193459,1.3144027
5119,T1193460,0.43179864
5120,T1193461,-0.5843755
5121,T1193462,-0.31602645
5122,T1193463,-0.32981265
5123,T1193464,-0.5408084
5124,T1193465,-1.0962788
5125,T1193466,2.2497416
5126,T1193467,0.8415206
5127,T1193468,-0.31602645
5128,T1193469,-1.0106218
5129,T1193470,-0.7393261
5130,T1193471,-1.0962788
5131,T1193472,2.2497416
5132,T1193473,-0.32981265
5133,T1193474,-0.5785326
5134,T1193475,0.8415206
5135,T1193476,0.43179864
5136,T1193477,-0.3668906
5137,T1193478,-0.92083347
5138,T1193479,-0.9886154
5139,T1193480,0.5598722
5140,T1193481,-0.7393261
5141,T1193482,-1.0173925
5142,T1193483,-0.3668906
5143,T1193484,0.24978247
5144,T1193485,0.5598722
5145,T1193486,0.24978247
5146,T1193487,-0.3668906
5147,T1193488,1.357064
5148,T1193489,0.19031902
5149,T1193490,0.5893807
5150,T1193491,0.8415206
5151,T1193492,0.8415206
5152,T1193493,0.566484
5153,T1193494,-0.5856674
5154,T1193495,0.11208972
5155,T1193496,-0.5856674
5156,T1193497,0.11375211
5157,T1193498,0.22984459
5158,T1193499,2.2497416
5159,T1193500,0.5893807
5160,T1193501,0.40606666
5161,T1193502,-0.31602645
5162,T1193503,-0.9886154
5163,T1193504,0.43179864
5164,T1193505,-0.42141622
5165,T1193506,-0.68339145
5166,T1193507,-0.32981265
5167,T1193508,-0.32981265
5168,T1193509,0.8415206
5169,T1193510,-0.10248828
5170,T1193511,0.2411668
5171,T1193512,0.8415206
5172,T1193513,-0.16166937
5173,T1193514,-0.3668906
5174,T1193515,0.566484
5175,T1193516,-0.42141622
5176,T1193517,-0.5785326
5177,T1193518,0.5893807
5178,T1193519,-0.98046815
5179,T1193520,-0.21661621
5180,T1193521,0.40606666
5181,T1193522,0.64718705
5182,T1193523,0.2411668
5183,T1193524,0.5319607
5184,T1193525,-0.32981265
5185,T1193526,-0.32981265
5186,T1193527,0.5893807
5187,T1193528,-0.7269795
5188,T1193529,-0.31602645
5189,T1193530,-0.5785326
5190,T1193531,-0.3668906
5191,T1193532,-0.22057623
5192,T1193533,0.8415206
5193,T1193534,-0.5843755
5194,T1193535,-0.3668906
5195,T1193536,-0.31602645
5196,T1193537,-0.32981265
5197,T1193538,0.64718705
5198,T1193539,-0.5843755
5199,T1193540,-0.72190344
5200,T1193541,-0.10248828
5201,T1193542,-0.91800714
5202,T1193543,0.77322304
5203,T1193544,0.11208972
5204,T1193545,-0.7269795
5205,T1193546,-0.3668906
5206,T1193547,0.22984459
5207,T1193548,-0.31602645
5208,T1193549,-0.91800714
5209,T1193550,1.5165229
5210,T1193551,-0.2084015
5211,T1193552,-0.2084015
5212,T1193553,-0.42141622
5213,T1193554,-0.72190344
5214,T1193555,-1.0962788
5215,T1193556,0.45528373
5216,T1193557,-0.10248828
5217,T1193558,0.40008467
5218,T1193559,-0.42141622
5219,T1193560,1.5165229
5220,T1193561,-0.623131
5221,T1193562,0.2555007
5222,T1193563,0.77322304
5223,T1193564,-1.0962788
5224,T1193565,1.5165229
5225,T1193566,0.341375
5226,T1193567,-0.32981265
5227,T1193568,0.25128105
5228,T1193569,0.2411668
5229,T1193570,-0.5785326
5230,T1193571,-0.2084015
5231,T1193572,-0.31602645
5232,T1193573,-0.3668906
5233,T1193574,-0.13198501
5234,T1193575,-1.0962788
5235,T1193576,0.24978247
5236,T1193577,0.8415206
5237,T1193578,-1.0106218
5238,T1193579,-0.32981265
5239,T1193580,-0.32981265
5240,T1193581,-0.5843755
5241,T1193582,-0.24730301
5242,T1193583,-0.28293967
5243,T1193584,-1.0962788
5244,T1193585,0.40606666
5245,T1193586,-0.32981265
5246,T1193587,-0.98046815
5247,T1193588,-0.9136511
5248,T1193589,0.2555007
5249,T1193590,-0.28293967
5250,T1193591,-0.726058
5251,T1193592,0.40008467
5252,T1193593,0.19031902
5253,T1193594,-0.2084015
5254,T1193595,1.5165229
5255,T1193596,-0.5785326
5256,T1193597,-1.0962788
5257,T1193598,-0.10248828
5258,T1193599,-0.56077015
5259,T1193600,-0.10248828
5260,T1193601,-0.32981265
5261,T1193602,-0.42141622
5262,T1193603,0.43179864
5263,T1193604,-0.10248828
5264,T1193605,0.11208972
5265,T1193606,-0.5843755
5266,T1193607,0.22984459
5267,T1193608,0.23139808
5268,T1193609,-0.5856674
5269,T1193610,-0.32981265
5270,T1193611,0.45453423
5271,T1193612,-0.2084015
5272,T1193613,0.341375
5273,T1193614,0.8415206
5274,T1193615,-0.7393261
5275,T1193616,1.5165229
5276,T1193617,0.8415206
5277,T1193618,0.64718705
5278,T1193619,0.8415206
5279,T1193620,-0.13198501
5280,T1193621,-0.32981265
5281,T1193622,0.341375
5282,T1193623,-0.5856674
5283,T1193624,0.8415206
5284,T1193625,-0.4209411
5285,T1193626,-0.31602645
5286,T1193627,0.8415206
5287,T1193628,0.341375
5288,T1193629,0.11208972
5289,T1193630,-0.98016775
5290,T1193631,-1.0106218
5291,T1193632,-1.0106218
5292,T1193633,-0.5856674
5293,T1193634,-0.31602645
5294,T1193635,-0.3668906
5295,T1193636,0.8415206
5296,T1193637,0.8415206
5297,T1193638,1.4218493
5298,T1193639,-0.42141622
5299,T1193640,-0.32981265
5300,T1193641,1.7275537
5301,T1193642,0.566484
5302,T1193643,-0.5785326
5303,T1193644,0.8415206
5304,T1193645,0.43179864
5305,T1193646,-0.3668906
5306,T1193647,-0.31602645
5307,T1193648,0.10843587
5308,T1193649,-0.2084015
5309,T1193650,-0.31602645
5310,T1193651,-0.87359476
5311,T1193652,-0.726058
5312,T1193653,-0.3668906
5313,T1193654,-0.3668906
5314,T1193655,0.8415206
5315,T1193656,0.5893807
5316,T1193657,-0.91800714
5317,T1193658,0.566484
5318,T1193659,-0.31602645
5319,T1193660,-0.13198501
5320,T1193661,0.566484
5321,T1193662,-0.10248828
5322,T1193663,-0.3668906
5323,T1193664,0.11208972
5324,T1193665,0.11208972
5325,T1193666,-0.31602645
5326,T1193667,0.11208972
5327,T1193668,-0.72190344
5328,T1193669,0.5893807
5329,T1193670,0.8415206
5330,T1193671,0.2411668
5331,T1193672,0.43179864
5332,T1193673,-1.0173925
5333,T1193674,-0.42141622
5334,T1193675,-0.31602645
5335,T1193676,-0.31602645
5336,T1193677,-0.42141622
5337,T1193678,-0.32981265
5338,T1193679,-0.3668906
5339,T1193680,-0.7269795
5340,T1193681,-0.32981265
5341,T1193682,-0.87359476
5342,T1193683,-0.42141622
5343,T1193684,-0.13198501
5344,T1193685,0.5598722
5345,T1193686,-0.98046815
5346,T1193687,-0.6098717
5347,T1193688,-0.98046815
5348,T1193689,-0.5856674
5349,T1193690,-0.32981265
5350,T1193691,0.5319607
5351,T1193692,0.11208972
5352,T1193693,-0.32981265
5353,T1193694,-0.32981265
5354,T1193695,1.5165229
5355,T1193696,-0.726058
5356,T1193697,0.11208972
5357,T1193698,-0.09288958
5358,T1193699,-0.3668906
5359,T1193700,0.23139808
5360,T1193701,0.2411668
5361,T1193702,0.8415206
5362,T1193703,-1.0106218
5363,T1193704,0.64718705
5364,T1193705,1.357064
5365,T1193706,-0.16166937
5366,T1193707,-0.22057623
5367,T1193708,-0.5785326
5368,T1193709,-0.31602645
5369,T1193710,-0.16166937
5370,T1193711,-0.31602645
5371,T1193712,0.39887947
5372,T1193713,0.5893807
5373,T1193714,-0.31602645
5374,T1193715,-0.7393261
5375,T1193716,-0.31602645
5376,T1193717,0.22984459
5377,T1193718,-0.32981265
5378,T1193719,0.11208972
5379,T1193720,-0.31602645
5380,T1193721,0.43179864
5381,T1193722,0.24978247
5382,T1193723,-0.3668906
5383,T1193724,0.24978247
5384,T1193725,-0.32981265
5385,T1193726,0.5893807
5386,T1193727,-0.3668906
5387,T1193728,-0.13198501
5388,T1193729,-0.32981265
5389,T1193730,-0.87359476
5390,T1193731,0.5893807
5391,T1193732,-0.32981265
5392,T1193733,-0.42141622
5393,T1193734,2.2497416
5394,T1193735,0.11208972
5395,T1193736,1.8800014
5396,T1193737,-0.5843755
5397,T1193738,-0.5856674
5398,T1193739,-0.13198501
5399,T1193740,0.11208972
5400,T1193741,0.8415206
5401,T1193742,-1.0106218
5402,T1193743,-0.5856674
5403,T1193744,0.5598722
5404,T1193745,0.24978247
5405,T1193746,-0.32981265
5406,T1193747,-0.15174153
5407,T1193748,-0.31602645
5408,T1193749,0.43179864
5409,T1193750,-0.726058
5410,T1193751,0.5893807
5411,T1193752,0.07329658
5412,T1193753,-0.42141622
5413,T1193754,0.11208972
5414,T1193755,0.11208972
5415,T1193756,-0.31602645
5416,T1193757,-0.13198501
5417,T1193758,0.23002088
5418,T1193759,-1.0173925
5419,T1193760,1.3053071
5420,T1193761,0.24978247
5421,T1193762,-0.3668906
5422,T1193763,-0.2084015
5423,T1193764,-0.68339145
5424,T1193765,0.8415206
5425,T1193766,0.8415206
5426,T1193767,-0.93779016
5427,T1193768,-0.6098717
5428,T1193769,0.23139808
5429,T1193770,-0.93779016
5430,T1193771,0.5893807
5431,T1193772,0.45453423
5432,T1193773,0.8415206
5433,T1193774,-0.32981265
5434,T1193775,0.43179864
5435,T1193776,0.25128105
5436,T1193777,-0.5785326
5437,T1193778,-0.87359476
5438,T1193779,0.8415206
5439,T1193780,-0.26424962
5440,T1193781,0.2411668
5441,T1193782,-0.32981265
5442,T1193783,-0.5843755
5443,T1193784,-0.7393261
5444,T1193785,2.2497416
5445,T1193786,-0.72190344
5446,T1193787,0.43179864
5447,T1193788,0.43179864
5448,T1193789,-0.32981265
5449,T1193790,-0.5785326
5450,T1193791,-0.3668906
5451,T1193792,-0.7590213
5452,T1193793,0.43179864
5453,T1193794,-0.42141622
5454,T1193795,-0.31602645
5455,T1193796,1.8800014
5456,T1193797,0.19031902
5457,T1193798,-0.98046815
5458,T1193799,0.8415206
5459,T1193800,0.8415206
5460,T1193801,-0.5843755
5461,T1193802,0.40008467
5462,T1193803,0.40606666
5463,T1193804,-0.3668906
5464,T1193805,-0.57989806
5465,T1193806,-0.5843755
5466,T1193807,0.8415206
5467,T1193808,0.5893807
5468,T1193809,-0.4582224
5469,T1193810,-0.31602645
5470,T1193811,-0.5843755
5471,T1193812,-1.0173925
5472,T1193813,1.5165229
5473,T1193814,0.77322304
5474,T1193815,0.8415206
5475,T1193816,0.57052004
5476,T1193817,1.8445426
5477,T1193818,-0.21473205
5478,T1193819,1.3710972
5479,T1193820,-0.3057226
5480,T1193821,0.18884744
5481,T1193822,0.8788883
5482,T1193823,2.0338178
5483,T1193824,1.3710972
5484,T1193825,-0.3282311
5485,T1193826,-0.5711566
5486,T1193827,2.0338178
5487,T1193828,-0.3282311
5488,T1193829,1.2667395
5489,T1193830,0.47289696
5490,T1193831,-0.21683353
5491,T1193832,-0.5661195
5492,T1193833,-0.3282311
5493,T1193834,1.7621827
5494,T1193835,0.7635634
5495,T1193836,-0.5585896
5496,T1193837,0.20818211
5497,T1193838,0.5659748
5498,T1193839,-0.75600946
5499,T1193840,-0.1292012
5500,T1193841,1.271345
5501,T1193842,0.7635634
5502,T1193843,0.57052004
5503,T1193844,0.7635634
5504,T1193845,0.15479264
5505,T1193846,0.7635634
5506,T1193847,-0.3282311
5507,T1193848,1.2757014
5508,T1193849,-0.358867
5509,T1193850,1.271345
5510,T1193851,-0.25613707
5511,T1193852,-0.53951335
5512,T1193853,0.1719235
5513,T1193854,-0.19031197
5514,T1193855,-0.3282311
5515,T1193856,0.3903709
5516,T1193857,0.47950864
5517,T1193858,0.7635634
5518,T1193859,-0.5539054
5519,T1193860,-0.33506638
5520,T1193861,-0.6943091
5521,T1193862,0.30371994
5522,T1193863,0.57052004
5523,T1193864,0.10918255
5524,T1193865,0.47289696
5525,T1193866,0.3903709
5526,T1193867,0.36647362
5527,T1193868,0.41742793
5528,T1193869,2.3045883
5529,T1193870,-0.012821555
5530,T1193871,-0.106741875
5531,T1193872,2.3045883
5532,T1193873,-0.3048172
5533,T1193874,0.023527473
5534,T1193875,-0.3282311
5535,T1193876,2.3045883
5536,T1193877,0.57052004
5537,T1193878,-0.3282311
5538,T1193879,-0.1794725
5539,T1193880,-0.3057226
5540,T1193881,0.36958805
5541,T1193882,0.7635634
5542,T1193883,0.30371994
5543,T1193884,1.3710972
5544,T1193885,0.36958805
5545,T1193886,-0.106741875
5546,T1193887,-0.47854322
5547,T1193888,-0.3282311
5548,T1193889,-0.3282311
5549,T1193890,1.3457998
5550,T1193891,0.34632078
5551,T1193892,-1.1282244
5552,T1193893,-0.67639065
5553,T1193894,-1.0043627
5554,T1193895,-0.6943091
5555,T1193896,-0.3282311
5556,T1193897,1.8445426
5557,T1193898,1.3301685
5558,T1193899,0.3903709
5559,T1193900,-0.3282311
5560,T1193901,0.7635634
5561,T1193902,-0.24928969
5562,T1193903,-0.3057226
5563,T1193904,0.36958805
5564,T1193905,-0.3057226
5565,T1193906,-0.33506638
5566,T1193907,0.7635634
5567,T1193908,0.47950864
5568,T1193909,-0.56824654
5569,T1193910,0.2550471
5570,T1193911,-0.3282311
5571,T1193912,-0.6943091
5572,T1193913,-1.0043627
5573,T1193914,-0.3282311
5574,T1193915,0.7635634
5575,T1193916,0.36958805
5576,T1193917,-0.3057226
5577,T1193918,2.0338178
5578,T1193919,1.7621827
5579,T1193920,0.7635634
5580,T1193921,-0.41578513
5581,T1193922,0.47950864
5582,T1193923,-0.5585896
5583,T1193924,0.57052004
5584,T1193925,1.3457998
5585,T1193926,0.30371994
5586,T1193927,1.3710972
5587,T1193928,-0.33506638
5588,T1193929,-0.39566636
5589,T1193930,-0.21473205
5590,T1193931,-0.1794725
5591,T1193932,0.36958805
5592,T1193933,0.10918255
5593,T1193934,-0.25613707
5594,T1193935,-0.26351428
5595,T1193936,-0.3282311
5596,T1193937,0.30371994
5597,T1193938,0.7635634
5598,T1193939,-0.3282311
5599,T1193940,1.3710972
5600,T1193941,-0.5585896
5601,T1193942,1.8445426
5602,T1193943,0.10918255
5603,T1193944,-1.0043627
5604,T1193945,-0.33506638
5605,T1193946,0.57052004
5606,T1193947,0.10918255
5607,T1193948,-0.26351428
5608,T1193949,-0.21473205
5609,T1193950,1.3710972
5610,T1193951,-1.0500907
5611,T1193952,-0.33506638
5612,T1193953,0.10918255
5613,T1193954,1.7621827
5614,T1193955,0.8788883
5615,T1193956,0.47289696
5616,T1193957,-0.1292012
5617,T1193958,0.47950864
5618,T1193959,2.3045883
5619,T1193960,-0.5711566
5620,T1193961,-0.3057226
5621,T1193962,0.3903709
5622,T1193963,1.7621827
5623,T1193964,-0.93390775
5624,T1193965,-0.6416249
5625,T1193966,0.3903709
5626,T1193967,-0.3282311
5627,T1193968,0.3903709
5628,T1193969,1.3710972
5629,T1193970,-0.21473205
5630,T1193971,0.2630305
5631,T1193972,-0.56824654
5632,T1193973,-0.33506638
5633,T1193974,-0.5539054
5634,T1193975,0.2630305
5635,T1193976,0.47289696
5636,T1193977,0.0776439
5637,T1193978,-0.21473205
5638,T1193979,0.67518795
5639,T1193980,0.5659748
5640,T1193981,1.2667395
5641,T1193982,0.5659748
5642,T1193983,0.1719235
5643,T1193984,0.1719235
5644,T1193985,-0.86752474
5645,T1193986,-0.5585896
5646,T1193987,-0.67639065
5647,T1193988,1.4342692
5648,T1193989,0.25458437
5649,T1193990,0.47950864
5650,T1193991,0.5659748
5651,T1193992,0.1719235
5652,T1193993,-0.6416249
5653,T1193994,0.8788883
5654,T1193995,0.57052004
5655,T1193996,0.10918255
5656,T1193997,-0.5539054
5657,T1193998,1.8445426
5658,T1193999,0.47289696
5659,T1194000,-0.33506638
5660,T1194001,0.67518795
5661,T1194002,-0.3282311
5662,T1194003,-0.39566636
5663,T1194004,0.2550471
5664,T1194005,-1.1282244
5665,T1194006,0.7635634
5666,T1194007,0.25458437
5667,T1194008,-0.106741875
5668,T1194009,0.1719235
5669,T1194010,0.34135616
5670,T1194011,-0.3282311
5671,T1194012,-0.21473205
5672,T1194013,-0.97975445
5673,T1194014,1.3710972
5674,T1194015,-1.0043627
5675,T1194016,0.7635634
5676,T1194017,1.3874078
5677,T1194018,-0.33506638
5678,T1194019,0.34632078
5679,T1194020,-0.26838785
5680,T1194021,1.2667395
5681,T1194022,1.8445426
5682,T1194023,-0.33506638
5683,T1194024,0.2630305
5684,T1194025,0.47289696
5685,T1194026,-0.5661195
5686,T1194027,0.47950864
5687,T1194028,0.57052004
5688,T1194029,-0.106741875
5689,T1194030,-0.5644495
5690,T1194031,0.7635634
5691,T1194032,1.3710972
5692,T1194033,0.67518795
5693,T1194034,-0.3057226
5694,T1194035,-0.3282311
5695,T1194036,0.36958805
5696,T1194037,-0.1794725
5697,T1194038,0.25458437
5698,T1194039,-0.3057226
5699,T1194040,-0.33506638
5700,T1194041,-1.0500907
5701,T1194042,0.7635634
5702,T1194043,-1.1282244
5703,T1194044,-0.53951335
5704,T1194045,1.3269554
5705,T1194046,0.3903709
5706,T1194047,0.41742793
5707,T1194048,2.3045883
5708,T1194049,1.4062222
5709,T1194050,-0.5585896
5710,T1194051,-0.6856743
5711,T1194052,0.10918255
5712,T1194053,-0.5585896
5713,T1194054,1.4062222
5714,T1194055,-0.3057226
5715,T1194056,-0.90924954
5716,T1194057,0.10918255
5717,T1194058,1.2667395
5718,T1194059,0.5659748
5719,T1194060,-0.21683353
5720,T1194061,0.7635634
5721,T1194062,-0.11998057
5722,T1194063,-0.1292012
5723,T1194064,0.8788883
5724,T1194065,0.47950864
5725,T1194066,-0.5585896
5726,T1194067,0.47950864
5727,T1194068,-0.106741875
5728,T1194069,1.271345
5729,T1194070,0.82762957
5730,T1194071,0.57052004
5731,T1194072,-0.5644495
5732,T1194073,0.82762957
5733,T1194074,-0.6183036
5734,T1194075,1.8445426
5735,T1194076,0.5659748
5736,T1194077,-0.91350615
5737,T1194078,-0.3282311
5738,T1194079,1.4062222
5739,T1194080,-0.33506638
5740,T1194081,-0.24928969
5741,T1194082,-0.24562216
5742,T1194083,2.3045883
5743,T1194084,-0.3282311
5744,T1194085,-0.39566636
5745,T1194086,-0.55720896
5746,T1194087,-0.3282311
5747,T1194088,0.36958805
5748,T1194089,0.57052004
5749,T1194090,-0.5585896
5750,T1194091,0.7635634
5751,T1194092,-0.3057226
5752,T1194093,-0.67639065
5753,T1194094,0.67518795
5754,T1194095,-0.21473205
5755,T1194096,-0.39566636
5756,T1194097,-1.0144554
5757,T1194098,0.7635634
5758,T1194099,-0.24562216
5759,T1194100,-0.24928969
5760,T1194101,-0.5539054
5761,T1194102,-0.3282311
5762,T1194103,1.8445426
5763,T1194104,-0.6856743
5764,T1194105,-1.0144554
5765,T1194106,1.3710972
5766,T1194107,-0.33506638
5767,T1194108,0.2815404
5768,T1194109,-0.3282311
5769,T1194110,0.47950864
5770,T1194111,1.3710972
5771,T1194112,0.5659748
5772,T1194113,-1.0043627
5773,T1194114,0.5659748
5774,T1194115,0.7635634
5775,T1194116,-0.41578513
5776,T1194117,-0.39566636
5777,T1194118,0.57052004
5778,T1194119,1.8445426
5779,T1194120,1.8445426
5780,T1194121,0.3903709
5781,T1194122,-0.39566636
5782,T1194123,0.57052004
5783,T1194124,0.86523247
5784,T1194125,0.57052004
5785,T1194126,1.8445426
5786,T1194127,-1.0197216
5787,T1194128,-0.3057226
5788,T1194129,-0.6943091
5789,T1194130,0.57052004
5790,T1194131,0.24080926
5791,T1194132,-0.25613707
5792,T1194133,-1.1282244
5793,T1194134,0.7635634
5794,T1194135,0.5659748
5795,T1194136,-0.1794725
5796,T1194137,-0.3282311
5797,T1194138,0.7635634
5798,T1194139,-0.6183036
5799,T1194140,-0.3057226
5800,T1194141,-0.3282311
5801,T1194142,-0.24928969
5802,T1194143,2.3045883
5803,T1194144,-0.48643255
5804,T1194145,2.3045883
5805,T1194146,0.7635634
5806,T1194147,0.19064163
5807,T1194148,-0.3057226
5808,T1194149,0.25458437
5809,T1194150,0.25458437
5810,T1194151,0.47950864
5811,T1194152,0.36958805
5812,T1194153,-0.3057226
5813,T1194154,-1.0144554
5814,T1194155,-0.33506638
5815,T1194156,-0.3282311
5816,T1194157,-0.24928969
5817,T1194158,2.3045883
5818,T1194159,-0.5539054
5819,T1194160,-0.3057226
5820,T1194161,0.2630305
5821,T1194162,-0.5661195
5822,T1194163,-1.1282244
5823,T1194164,-1.0144554
5824,T1194165,0.47950864
5825,T1194166,2.3045883
5826,T1194167,-0.1794725
5827,T1194168,0.30371994
5828,T1194169,1.2757014
5829,T1194170,2.0338178
5830,T1194171,-0.6183036
5831,T1194172,0.19064163
5832,T1194173,0.10918255
5833,T1194174,0.7635634
5834,T1194175,0.1719235
5835,T1194176,-0.41578513
5836,T1194177,0.36958805
5837,T1194178,-0.3282311
5838,T1194179,0.10918255
5839,T1194180,0.47289696
5840,T1194181,-0.28923702
5841,T1194182,-0.20239675
5842,T1194183,0.24339038
5843,T1194184,0.40408972
5844,T1194185,0.6370454
5845,T1194186,-0.5352406
5846,T1194187,0.44328052
5847,T1194188,0.5636856
5848,T1194189,1.223918
5849,T1194190,-0.24599648
5850,T1194191,0.68144536
5851,T1194192,0.6370454
5852,T1194193,0.10762747
5853,T1194194,-0.53682965
5854,T1194195,-1.1492534
5855,T1194196,0.44328052
5856,T1194197,0.80445063
5857,T1194198,1.2572252
5858,T1194199,0.05553171
5859,T1194200,-0.5225116
5860,T1194201,1.7704978
5861,T1194202,-0.91079223
5862,T1194203,-1.0479277
5863,T1194204,-0.66688406
5864,T1194205,-0.66688406
5865,T1194206,-0.283163
5866,T1194207,-0.2614525
5867,T1194208,0.68144536
5868,T1194209,-1.0061371
5869,T1194210,0.68144536
5870,T1194211,-0.5510604
5871,T1194212,-0.12895486
5872,T1194213,0.5636856
5873,T1194214,-0.283163
5874,T1194215,0.5636856
5875,T1194216,1.2384884
5876,T1194217,0.56539375
5877,T1194218,1.2565539
5878,T1194219,-0.40739387
5879,T1194220,1.8220103
5880,T1194221,-0.27462822
5881,T1194222,-0.5225116
5882,T1194223,0.25225013
5883,T1194224,1.261569
5884,T1194225,2.2366872
5885,T1194226,-0.5489829
5886,T1194227,-0.60174096
5887,T1194228,-0.64015704
5888,T1194229,0.40408972
5889,T1194230,-0.20239675
5890,T1194231,0.68144536
5891,T1194232,0.68144536
5892,T1194233,0.10762747
5893,T1194234,1.2572252
5894,T1194235,-0.5352406
5895,T1194236,1.8220103
5896,T1194237,-0.283163
5897,T1194238,-0.2614525
5898,T1194239,0.7399962
5899,T1194240,1.8220103
5900,T1194241,-0.14318886
